Order_ID,Date,Month,Quarter,Product_Name,Category,Brand,Unit_Price,Discount_Percent,Selling_Price,Quantity,Revenue,Cost,Profit,Profit_Margin_Pct,City,Region,Sales_Channel,Payment_Method,Return_Flag,Customer_Segment,Festival_Season
ORD-10144,2024-11-19,November,Q4,Routers,Networking,Netgear,11100.0,10,9990.0,3,29970.0,21173.73,8796.27,29.35,Lucknow,North,Online,Debit Card,No,Individual,True
ORD-10145,2024-09-25,September,Q3,Smartwatches,Wearables,Apple,43000.0,20,34400.0,1,34400.0,28013.02,6386.98,18.57,Jaipur,North,Retail Store,Credit Card,No,Student,False
ORD-10146,2024-07-10,July,Q3,Headphones,Audio,Sony,9200.0,0,9200.0,1,9200.0,5694.44,3505.56,38.1,Delhi,North,Distributor,Debit Card,No,Individual,False
ORD-10147,2024-06-29,June,Q2,Routers,Networking,Asus,12400.0,5,11780.0,1,11780.0,8879.35,2900.65,24.62,Ahmedabad,West,Corporate,Credit Card,No,Small Business,False
ORD-10148,2024-02-02,February,Q1,Air Purifiers,Home Tech,Dyson,15300.0,0,15300.0,1,15300.0,10835.79,4464.21,29.18,Mumbai,West,Online,Credit Card,No,Student,False
ORD-10149,2024-05-09,May,Q2,Smartphones,Mobile,Apple,28600.0,30,20020.0,1,20020.0,20196.41,-176.41,-0.88,Pune,West,Online,EMI,No,Student,False
ORD-10150,2024-08-13,August,Q3,Cameras,Imaging,Sony,146300.0,15,124355.0,2,248710.0,201429.84,47280.16,19.01,Pune,West,Corporate,Credit Card,No,Student,False
ORD-10151,2024-02-10,February,Q1,Cameras,Imaging,Nikon,85500.0,10,76950.0,1,76950.0,48779.42,28170.58,36.61,Pune,West,Retail Store,Credit Card,No,Student,False
ORD-10152,2024-03-26,March,Q1,Air Purifiers,Home Tech,Xiaomi,20600.0,25,15450.0,3,46350.0,44743.649999999994,1606.35,3.47,Pune,West,Retail Store,Credit Card,No,Individual,False
ORD-10153,2024-02-08,February,Q1,Cameras,Imaging,Sony,80900.0,25,60675.0,4,242700.0,221951.44,20748.56,8.55,Mumbai,West,Online,Debit Card,No,Individual,False
ORD-10154,2024-03-05,March,Q1,Laptops,Computing,HP,99000.0,10,89100.0,4,356400.0,246482.32,109917.68,30.84,Lucknow,North,Online,UPI,No,Enterprise,False
ORD-10155,2024-07-09,July,Q3,Air Purifiers,Home Tech,Dyson,25100.0,20,20080.0,1,20080.0,15647.09,4432.91,22.08,Pune,West,Retail Store,UPI,No,Small Business,False
ORD-10156,2024-09-12,September,Q3,Routers,Networking,D-Link,13800.0,0,13800.0,1,13800.0,8312.5,5487.5,39.76,Hyderabad,South,Retail Store,UPI,No,Student,False
ORD-10157,2024-04-12,April,Q2,Laptops,Computing,HP,106000.0,15,90100.0,1,90100.0,61960.31,28139.69,31.23,Ahmedabad,West,Corporate,EMI,Yes,Enterprise,False
ORD-10158,2024-12-07,December,Q4,Smartwatches,Wearables,Apple,25400.0,10,22860.0,1,22860.0,18497.96,4362.04,19.08,Bangalore,South,Retail Store,Cash,No,Enterprise,True
ORD-10159,2024-09-17,September,Q3,Smart TVs,Entertainment,Sony,197200.0,30,138040.0,4,552160.0,455749.2,96410.8,17.46,Ahmedabad,West,Online,Debit Card,No,Small Business,False
ORD-10160,2024-11-09,November,Q4,Laptops,Computing,Dell,54400.0,25,40800.0,2,81600.0,75482.6,6117.4,7.5,Jaipur,North,Retail Store,Credit Card,No,Small Business,True
ORD-10161,2024-06-11,June,Q2,Laptops,Computing,Asus,69300.0,20,55440.0,1,55440.0,42889.97,12550.03,22.64,Jaipur,North,Retail Store,UPI,Yes,Student,False
ORD-10162,2024-09-14,September,Q3,Smartphones,Mobile,Samsung,45300.0,10,40770.0,1,40770.0,26406.79,14363.21,35.23,Pune,West,Corporate,UPI,Yes,Enterprise,False
ORD-10163,2024-02-10,February,Q1,Headphones,Audio,Boat,16100.0,20,12880.0,3,38640.0,29216.19,9423.81,24.39,Hyderabad,South,Retail Store,UPI,No,Small Business,False
ORD-10164,2024-03-28,March,Q1,Gaming Consoles,Gaming,Nintendo,51600.0,10,46440.0,4,185760.0,148299.64,37460.36,20.17,Lucknow,North,Online,EMI,No,Enterprise,False
ORD-10165,2024-11-29,November,Q4,Smart TVs,Entertainment,Mi,92100.0,25,69075.0,5,345375.0,256064.35,89310.65,25.86,Jaipur,North,Online,Net Banking,No,Student,True
ORD-10166,2024-06-01,June,Q2,Air Purifiers,Home Tech,Dyson,29100.0,5,27645.0,2,55290.0,37127.0,18163.0,32.85,Ahmedabad,West,Retail Store,Credit Card,No,Enterprise,False
ORD-10167,2024-06-25,June,Q2,Cameras,Imaging,Nikon,116000.0,20,92800.0,1,92800.0,76830.31,15969.69,17.21,Pune,West,Online,UPI,No,Small Business,False
ORD-10168,2024-02-19,February,Q1,Smartphones,Mobile,OnePlus,76100.0,30,53270.0,2,106540.0,102442.08,4097.92,3.85,Chennai,South,Corporate,Cash,No,Enterprise,False
ORD-10169,2024-04-07,April,Q2,Tablets,Mobile,Huawei,59800.0,15,50830.0,1,50830.0,38855.17,11974.83,23.56,Hyderabad,South,Retail Store,UPI,No,Student,False
ORD-10170,2024-05-03,May,Q2,Smart TVs,Entertainment,Mi,80300.0,0,80300.0,3,240900.0,146050.74,94849.26,39.37,Lucknow,North,Distributor,Debit Card,No,Individual,False
ORD-10171,2024-02-25,February,Q1,Cameras,Imaging,Nikon,133300.0,25,99975.0,2,199950.0,166133.26,33816.74,16.91,Kolkata,East,Online,Credit Card,No,Small Business,False
ORD-10172,2024-07-04,July,Q3,Routers,Networking,Asus,2000.0,20,1600.0,5,8000.0,6400.700000000001,1599.3,19.99,Jaipur,North,Online,Net Banking,No,Individual,False
ORD-10173,2024-03-06,March,Q1,Laptops,Computing,Asus,60500.0,10,54450.0,2,108900.0,80049.54,28850.46,26.49,Pune,West,Distributor,UPI,No,Individual,False
ORD-10174,2024-01-24,January,Q1,Smartphones,Mobile,Apple,59400.0,30,41580.0,1,41580.0,38298.08,3281.92,7.89,Ahmedabad,West,Online,EMI,No,Enterprise,False
ORD-10175,2024-03-24,March,Q1,Cameras,Imaging,Sony,92300.0,20,73840.0,3,221520.0,198165.66,23354.34,10.54,Jaipur,North,Retail Store,Debit Card,No,Individual,False
ORD-10176,2024-07-07,July,Q3,Smartwatches,Wearables,Apple,44100.0,20,35280.0,5,176400.0,134843.6,41556.4,23.56,Mumbai,West,Retail Store,UPI,No,Small Business,False
ORD-10177,2024-01-27,January,Q1,Gaming Consoles,Gaming,Microsoft,26000.0,25,19500.0,1,19500.0,18050.15,1449.85,7.44,Kolkata,East,Online,Debit Card,No,Individual,False
ORD-10178,2024-04-07,April,Q2,Smartphones,Mobile,Xiaomi,30600.0,5,29070.0,1,29070.0,19357.32,9712.68,33.41,Chennai,South,Retail Store,EMI,Yes,Individual,False
ORD-10179,2024-12-27,December,Q4,Tablets,Mobile,Apple,38000.0,25,28500.0,10,285000.0,245356.19999999998,39643.8,13.91,Kolkata,East,Online,UPI,No,Enterprise,True
ORD-10180,2024-10-06,October,Q4,Smartwatches,Wearables,Garmin,28000.0,5,26600.0,1,26600.0,20761.09,5838.91,21.95,Hyderabad,South,Retail Store,UPI,Yes,Enterprise,True
ORD-10181,2024-05-27,May,Q2,Smart TVs,Entertainment,OnePlus,73700.0,10,66330.0,1,66330.0,48796.59,17533.41,26.43,Hyderabad,South,Online,Debit Card,No,Student,False
ORD-10182,2024-06-25,June,Q2,Tablets,Mobile,Lenovo,12100.0,25,9075.0,2,18150.0,13692.5,4457.5,24.56,Ahmedabad,West,Retail Store,Debit Card,No,Enterprise,False
ORD-10183,2024-10-14,October,Q4,Headphones,Audio,Boat,3200.0,25,2400.0,5,12000.0,10677.85,1322.15,11.02,Chennai,South,Online,Cash,No,Small Business,True
ORD-10184,2024-01-27,January,Q1,Laptops,Computing,Asus,56400.0,15,47940.0,3,143820.0,96462.45000000001,47357.55,32.93,Bangalore,South,Online,Debit Card,Yes,Student,False
ORD-10185,2024-11-30,November,Q4,Air Purifiers,Home Tech,Sharp,27800.0,30,19460.0,1,19460.0,20649.36,-1189.36,-6.11,Pune,West,Online,UPI,No,Small Business,True
ORD-10186,2024-09-30,September,Q3,Smartphones,Mobile,Apple,38100.0,30,26670.0,1,26670.0,22294.51,4375.49,16.41,Mumbai,West,Corporate,Credit Card,No,Enterprise,False
ORD-10187,2024-01-20,January,Q1,Smartphones,Mobile,OnePlus,48900.0,0,48900.0,3,146700.0,107925.87,38774.13,26.43,Pune,West,Online,Net Banking,No,Student,False
ORD-10188,2024-03-09,March,Q1,Routers,Networking,D-Link,4800.0,30,3360.0,1,3360.0,2748.14,611.86,18.21,Bangalore,South,Retail Store,Debit Card,No,Individual,False
ORD-10189,2024-06-21,June,Q2,Headphones,Audio,Apple,17000.0,5,16150.0,1,16150.0,9946.68,6203.32,38.41,Kolkata,East,Distributor,Credit Card,No,Individual,False
ORD-10190,2024-04-04,April,Q2,Tablets,Mobile,Huawei,26200.0,5,24890.0,3,74670.0,43337.37,31332.63,41.96,Kolkata,East,Online,EMI,Yes,Enterprise,False
ORD-10191,2024-10-25,October,Q4,Gaming Consoles,Gaming,Sony,29200.0,10,26280.0,6,157680.0,120634.62,37045.38,23.49,Mumbai,West,Retail Store,Credit Card,No,Enterprise,True
ORD-10192,2024-12-19,December,Q4,Laptops,Computing,Lenovo,59900.0,5,56905.0,2,113810.0,71140.32,42669.68,37.49,Bangalore,South,Retail Store,Credit Card,Yes,Enterprise,True
ORD-10193,2024-07-31,July,Q3,Routers,Networking,D-Link,11600.0,30,8120.0,3,24360.0,23762.1,597.9,2.45,Chennai,South,Distributor,Debit Card,No,Individual,False
ORD-10194,2024-09-26,September,Q3,Air Purifiers,Home Tech,Xiaomi,7700.0,20,6160.0,2,12320.0,8815.6,3504.4,28.44,Jaipur,North,Corporate,UPI,No,Small Business,False
ORD-10195,2024-06-16,June,Q2,Routers,Networking,D-Link,2600.0,5,2470.0,1,2470.0,1802.8,667.2,27.01,Ahmedabad,West,Online,Credit Card,No,Student,False
ORD-10196,2024-03-08,March,Q1,Routers,Networking,D-Link,7400.0,0,7400.0,1,7400.0,4897.02,2502.98,33.82,Hyderabad,South,Retail Store,Credit Card,No,Small Business,False
ORD-10197,2024-10-23,October,Q4,Laptops,Computing,Dell,65300.0,25,48975.0,1,48975.0,36747.7,12227.3,24.97,Mumbai,West,Corporate,UPI,Yes,Individual,True
ORD-10198,2024-05-26,May,Q2,Cameras,Imaging,Nikon,117200.0,30,82040.0,1,82040.0,79497.35,2542.65,3.1,Kolkata,East,Online,EMI,No,Student,False
ORD-10199,2024-07-11,July,Q3,Laptops,Computing,Apple,37600.0,30,26320.0,3,78960.0,69885.69,9074.31,11.49,Bangalore,South,Corporate,Credit Card,No,Small Business,False
ORD-10200,2024-01-02,January,Q1,Smartphones,Mobile,OnePlus,41300.0,25,30975.0,1,30975.0,27212.12,3762.88,12.15,Jaipur,North,Online,UPI,No,Small Business,False
ORD-10201,2024-05-21,May,Q2,Smart TVs,Entertainment,Sony,21000.0,25,15750.0,1,15750.0,13310.81,2439.19,15.49,Mumbai,West,Online,UPI,No,Student,False
ORD-10202,2024-11-02,November,Q4,Smartphones,Mobile,Apple,61300.0,15,52105.0,1,52105.0,39096.68,13008.32,24.97,Jaipur,North,Online,EMI,No,Enterprise,True
ORD-10203,2024-04-29,April,Q2,Gaming Consoles,Gaming,Microsoft,40200.0,30,28140.0,1,28140.0,27517.16,622.84,2.21,Pune,West,Online,EMI,Yes,Small Business,False
ORD-10204,2024-07-30,July,Q3,Headphones,Audio,JBL,2000.0,20,1600.0,1,1600.0,1451.89,148.11,9.26,Bangalore,South,Retail Store,Credit Card,No,Enterprise,False
ORD-10205,2024-11-25,November,Q4,Cameras,Imaging,Sony,106900.0,15,90865.0,1,90865.0,61985.27,28879.73,31.78,Kolkata,East,Online,Credit Card,No,Small Business,True
ORD-10206,2024-06-02,June,Q2,Tablets,Mobile,Huawei,55700.0,20,44560.0,1,44560.0,35232.23,9327.77,20.93,Kolkata,East,Retail Store,UPI,No,Small Business,False
ORD-10207,2024-06-18,June,Q2,Laptops,Computing,Asus,105500.0,0,105500.0,1,105500.0,69326.91,36173.09,34.29,Chennai,South,Online,Credit Card,No,Individual,False
ORD-10208,2024-02-07,February,Q1,Smart TVs,Entertainment,Mi,149000.0,20,119200.0,2,238400.0,176834.18,61565.82,25.82,Chennai,South,Distributor,Credit Card,Yes,Individual,False
ORD-10209,2024-04-18,April,Q2,Smart TVs,Entertainment,Sony,153200.0,30,107240.0,2,214480.0,197868.28,16611.72,7.75,Chennai,South,Retail Store,Debit Card,No,Small Business,False
ORD-10210,2024-10-09,October,Q4,Smartwatches,Wearables,Garmin,18100.0,20,14480.0,3,43440.0,36910.11,6529.89,15.03,Hyderabad,South,Online,Credit Card,No,Individual,True
ORD-10211,2024-08-28,August,Q3,Smartwatches,Wearables,Samsung,17600.0,15,14960.0,1,14960.0,9840.92,5119.08,34.22,Chennai,South,Retail Store,UPI,No,Student,False
ORD-10212,2024-05-31,May,Q2,Tablets,Mobile,Apple,26500.0,15,22525.0,1,22525.0,17594.88,4930.12,21.89,Chennai,South,Retail Store,Debit Card,No,Enterprise,False
ORD-10213,2024-09-07,September,Q3,Air Purifiers,Home Tech,Sharp,10900.0,30,7630.0,2,15260.0,13525.48,1734.52,11.37,Bangalore,South,Retail Store,Credit Card,No,Individual,False
ORD-10214,2024-09-25,September,Q3,Smartphones,Mobile,Samsung,76100.0,25,57075.0,3,171225.0,127780.17,43444.83,25.37,Mumbai,West,Retail Store,EMI,No,Small Business,False
ORD-10215,2024-01-05,January,Q1,Smart TVs,Entertainment,Mi,99400.0,0,99400.0,1,99400.0,66952.56,32447.44,32.64,Lucknow,North,Corporate,Debit Card,No,Student,False
ORD-10216,2024-01-07,January,Q1,Smartphones,Mobile,Vivo,60000.0,20,48000.0,2,96000.0,89459.5,6540.5,6.81,Mumbai,West,Retail Store,Debit Card,No,Small Business,False
ORD-10217,2024-02-24,February,Q1,Laptops,Computing,Apple,39100.0,5,37145.0,1,37145.0,26351.69,10793.31,29.06,Hyderabad,South,Distributor,UPI,No,Enterprise,False
ORD-10218,2024-07-26,July,Q3,Air Purifiers,Home Tech,Philips,39700.0,5,37715.0,1,37715.0,24216.8,13498.2,35.79,Delhi,North,Retail Store,EMI,No,Individual,False
ORD-10219,2024-07-26,July,Q3,Cameras,Imaging,Fujifilm,86500.0,0,86500.0,1,86500.0,58590.74,27909.26,32.27,Bangalore,South,Online,EMI,No,Enterprise,False
ORD-10220,2024-10-16,October,Q4,Laptops,Computing,Apple,112300.0,5,106685.0,1,106685.0,66513.43,40171.57,37.65,Lucknow,North,Retail Store,UPI,No,Enterprise,True
ORD-10221,2024-10-05,October,Q4,Gaming Consoles,Gaming,Nintendo,21200.0,30,14840.0,6,89040.0,77960.52,11079.48,12.44,Chennai,South,Retail Store,EMI,No,Student,True
ORD-10222,2024-02-09,February,Q1,Headphones,Audio,Boat,14300.0,20,11440.0,3,34320.0,30756.300000000003,3563.7,10.38,Kolkata,East,Retail Store,Credit Card,No,Small Business,False
ORD-10223,2024-12-18,December,Q4,Laptops,Computing,Apple,95800.0,10,86220.0,1,86220.0,53718.82,32501.18,37.7,Kolkata,East,Online,UPI,No,Student,True
ORD-10224,2024-06-16,June,Q2,Smartphones,Mobile,OnePlus,64400.0,15,54740.0,1,54740.0,41738.97,13001.03,23.75,Pune,West,Retail Store,Credit Card,No,Student,False
ORD-10225,2024-02-13,February,Q1,Gaming Consoles,Gaming,Microsoft,47900.0,25,35925.0,2,71850.0,54098.38,17751.62,24.71,Hyderabad,South,Online,Debit Card,No,Student,False
ORD-10226,2024-06-11,June,Q2,Smartwatches,Wearables,Apple,5500.0,10,4950.0,2,9900.0,7028.42,2871.58,29.01,Hyderabad,South,Online,UPI,No,Student,False
ORD-10227,2024-02-22,February,Q1,Smartphones,Mobile,Samsung,33500.0,0,33500.0,1,33500.0,22424.39,11075.61,33.06,Pune,West,Distributor,UPI,No,Individual,False
ORD-10228,2024-10-13,October,Q4,Smart TVs,Entertainment,Mi,111400.0,25,83550.0,1,83550.0,69752.71,13797.29,16.51,Bangalore,South,Online,UPI,No,Small Business,True
ORD-10229,2024-08-10,August,Q3,Headphones,Audio,Sennheiser,7800.0,30,5460.0,1,5460.0,4410.0,1050.0,19.23,Hyderabad,South,Corporate,Debit Card,No,Small Business,False
ORD-10230,2024-08-22,August,Q3,Laptops,Computing,HP,53900.0,15,45815.0,1,45815.0,33226.3,12588.7,27.48,Lucknow,North,Online,EMI,No,Student,False
ORD-10231,2024-11-29,November,Q4,Gaming Consoles,Gaming,Sony,30500.0,20,24400.0,3,73200.0,67660.20000000001,5539.8,7.57,Chennai,South,Retail Store,UPI,No,Enterprise,True
ORD-10232,2024-05-29,May,Q2,Air Purifiers,Home Tech,Philips,16400.0,10,14760.0,3,44280.0,35094.3,9185.7,20.74,Kolkata,East,Online,Cash,No,Small Business,False
ORD-10233,2024-12-15,December,Q4,Routers,Networking,TP-Link,14300.0,15,12155.0,1,12155.0,10561.91,1593.09,13.11,Chennai,South,Retail Store,UPI,No,Student,True
ORD-10234,2024-12-10,December,Q4,Air Purifiers,Home Tech,Philips,27200.0,5,25840.0,3,77520.0,49003.770000000004,28516.23,36.79,Bangalore,South,Retail Store,EMI,No,Student,True
ORD-10235,2024-10-25,October,Q4,Cameras,Imaging,Fujifilm,85200.0,30,59640.0,2,119280.0,126724.02,-7444.02,-6.24,Jaipur,North,Retail Store,Cash,No,Small Business,True
ORD-10236,2024-12-02,December,Q4,Smartwatches,Wearables,Samsung,29600.0,0,29600.0,2,59200.0,39228.52,19971.48,33.74,Kolkata,East,Corporate,Credit Card,No,Individual,True
ORD-10237,2024-01-06,January,Q1,Laptops,Computing,Lenovo,46100.0,25,34575.0,1,34575.0,30138.32,4436.68,12.83,Lucknow,North,Retail Store,UPI,No,Student,False
ORD-10238,2024-12-13,December,Q4,Gaming Consoles,Gaming,Nintendo,37500.0,10,33750.0,2,67500.0,56215.54,11284.46,16.72,Ahmedabad,West,Online,Credit Card,Yes,Individual,True
ORD-10239,2024-03-13,March,Q1,Smartwatches,Wearables,Garmin,16400.0,30,11480.0,1,11480.0,9698.52,1781.48,15.52,Ahmedabad,West,Online,UPI,No,Student,False
ORD-10240,2024-06-12,June,Q2,Laptops,Computing,Lenovo,29200.0,25,21900.0,1,21900.0,16732.1,5167.9,23.6,Pune,West,Retail Store,Debit Card,No,Small Business,False
ORD-10241,2024-09-21,September,Q3,Tablets,Mobile,Apple,26500.0,15,22525.0,1,22525.0,19654.85,2870.15,12.74,Chennai,South,Distributor,Debit Card,No,Student,False
ORD-10242,2024-07-21,July,Q3,Smartphones,Mobile,Vivo,71600.0,15,60860.0,1,60860.0,47860.35,12999.65,21.36,Kolkata,East,Online,UPI,No,Individual,False
ORD-10243,2024-10-22,October,Q4,Laptops,Computing,Apple,42800.0,10,38520.0,3,115560.0,75680.88,39879.12,34.51,Delhi,North,Online,EMI,No,Enterprise,True
ORD-10244,2024-11-01,November,Q4,Cameras,Imaging,Fujifilm,91400.0,10,82260.0,5,411300.0,283521.4,127778.6,31.07,Ahmedabad,West,Retail Store,EMI,No,Enterprise,True
ORD-10245,2024-11-10,November,Q4,Gaming Consoles,Gaming,Sony,43500.0,10,39150.0,5,195750.0,124752.0,70998.0,36.27,Hyderabad,South,Online,Credit Card,No,Student,True
ORD-10246,2024-08-02,August,Q3,Gaming Consoles,Gaming,Sony,40100.0,15,34085.0,2,68170.0,47089.48,21080.52,30.92,Jaipur,North,Retail Store,Debit Card,Yes,Small Business,False
ORD-10247,2024-09-07,September,Q3,Headphones,Audio,Boat,5100.0,30,3570.0,1,3570.0,3265.02,304.98,8.54,Mumbai,West,Distributor,Net Banking,No,Small Business,False
ORD-10248,2024-07-15,July,Q3,Routers,Networking,D-Link,6700.0,15,5695.0,3,17085.0,12725.82,4359.18,25.51,Ahmedabad,West,Retail Store,UPI,No,Small Business,False
ORD-10249,2024-05-29,May,Q2,Smartphones,Mobile,OnePlus,24200.0,10,21780.0,1,21780.0,14124.13,7655.87,35.15,Ahmedabad,West,Retail Store,EMI,No,Individual,False
ORD-10250,2024-10-20,October,Q4,Laptops,Computing,Lenovo,98600.0,30,69020.0,1,69020.0,73770.42,-4750.42,-6.88,Jaipur,North,Distributor,UPI,No,Small Business,True
ORD-10251,2024-08-05,August,Q3,Laptops,Computing,HP,53300.0,0,53300.0,2,106600.0,68218.3,38381.7,36.01,Pune,West,Distributor,UPI,No,Individual,False
ORD-10252,2024-05-01,May,Q2,Smart TVs,Entertainment,Mi,142500.0,30,99750.0,2,199500.0,197262.98,2237.02,1.12,Kolkata,East,Online,UPI,No,Small Business,False
ORD-10253,2024-01-31,January,Q1,Gaming Consoles,Gaming,Microsoft,38600.0,20,30880.0,2,61760.0,50778.58,10981.42,17.78,Pune,West,Corporate,UPI,No,Individual,False
ORD-10254,2024-03-10,March,Q1,Cameras,Imaging,Canon,148900.0,30,104230.0,2,208460.0,202855.18,5604.82,2.69,Bangalore,South,Online,Debit Card,No,Student,False
ORD-10255,2024-09-07,September,Q3,Tablets,Mobile,Lenovo,41400.0,15,35190.0,4,140760.0,106049.96,34710.04,24.66,Delhi,North,Retail Store,Debit Card,No,Enterprise,False
ORD-10256,2024-08-20,August,Q3,Air Purifiers,Home Tech,Xiaomi,25400.0,30,17780.0,1,17780.0,17902.61,-122.61,-0.69,Delhi,North,Retail Store,Credit Card,No,Enterprise,False
ORD-10257,2024-02-02,February,Q1,Routers,Networking,D-Link,4000.0,15,3400.0,3,10200.0,8579.64,1620.36,15.89,Ahmedabad,West,Online,EMI,No,Small Business,False
ORD-10258,2024-10-16,October,Q4,Air Purifiers,Home Tech,Xiaomi,36300.0,30,25410.0,6,152460.0,121898.70000000001,30561.3,20.05,Delhi,North,Retail Store,EMI,No,Small Business,True
ORD-10259,2024-08-13,August,Q3,Air Purifiers,Home Tech,Dyson,39700.0,15,33745.0,1,33745.0,23441.41,10303.59,30.53,Bangalore,South,Distributor,Credit Card,No,Enterprise,False
ORD-10260,2024-02-17,February,Q1,Smartwatches,Wearables,Garmin,5100.0,25,3825.0,1,3825.0,3726.88,98.12,2.57,Bangalore,South,Online,Debit Card,No,Small Business,False
ORD-10261,2024-08-07,August,Q3,Laptops,Computing,Dell,25100.0,15,21335.0,3,64005.0,42588.75,21416.25,33.46,Lucknow,North,Online,Debit Card,No,Enterprise,False
ORD-10262,2024-03-02,March,Q1,Cameras,Imaging,Nikon,75800.0,5,72010.0,1,72010.0,47497.34,24512.66,34.04,Delhi,North,Online,Credit Card,No,Student,False
ORD-10263,2024-03-09,March,Q1,Tablets,Mobile,Samsung,36500.0,0,36500.0,1,36500.0,24530.33,11969.67,32.79,Bangalore,South,Retail Store,Debit Card,No,Small Business,False
ORD-10264,2024-07-29,July,Q3,Gaming Consoles,Gaming,Nintendo,35500.0,5,33725.0,2,67450.0,40280.98,27169.02,40.28,Delhi,North,Online,UPI,No,Enterprise,False
ORD-10265,2024-08-07,August,Q3,Smartwatches,Wearables,Samsung,12300.0,25,9225.0,2,18450.0,13944.5,4505.5,24.42,Jaipur,North,Retail Store,Debit Card,No,Individual,False
ORD-10266,2024-12-03,December,Q4,Headphones,Audio,Boat,13200.0,20,10560.0,3,31680.0,23274.09,8405.91,26.53,Kolkata,East,Online,UPI,No,Small Business,True
ORD-10267,2024-09-10,September,Q3,Cameras,Imaging,Canon,42200.0,25,31650.0,1,31650.0,28222.77,3427.23,10.83,Jaipur,North,Distributor,UPI,No,Enterprise,False
ORD-10268,2024-03-08,March,Q1,Cameras,Imaging,Fujifilm,59900.0,25,44925.0,3,134775.0,105044.37,29730.63,22.06,Ahmedabad,West,Corporate,EMI,No,Individual,False
ORD-10269,2024-01-08,January,Q1,Headphones,Audio,Boat,1500.0,0,1500.0,2,3000.0,2219.2,780.8,26.03,Kolkata,East,Retail Store,Debit Card,No,Student,False
ORD-10270,2024-08-04,August,Q3,Cameras,Imaging,Canon,99000.0,20,79200.0,2,158400.0,133295.46,25104.54,15.85,Hyderabad,South,Online,UPI,Yes,Small Business,False
ORD-10271,2024-10-01,October,Q4,Smartwatches,Wearables,Noise,27000.0,30,18900.0,7,132300.0,135495.08,-3195.08,-2.42,Delhi,North,Online,Credit Card,Yes,Small Business,True
ORD-10272,2024-01-30,January,Q1,Smart TVs,Entertainment,Sony,186100.0,0,186100.0,3,558300.0,357688.5,200611.5,35.93,Lucknow,North,Online,Debit Card,No,Small Business,False
ORD-10273,2024-03-02,March,Q1,Smartphones,Mobile,Apple,58500.0,5,55575.0,3,166725.0,113949.09,52775.91,31.65,Pune,West,Retail Store,EMI,No,Small Business,False
ORD-10274,2024-07-09,July,Q3,Tablets,Mobile,Lenovo,46600.0,0,46600.0,2,93200.0,65639.46,27560.54,29.57,Mumbai,West,Online,Credit Card,No,Enterprise,False
ORD-10275,2024-12-30,December,Q4,Gaming Consoles,Gaming,Nintendo,22700.0,15,19295.0,5,96475.0,74019.75,22455.25,23.28,Mumbai,West,Retail Store,Debit Card,No,Enterprise,True
ORD-10276,2024-02-22,February,Q1,Gaming Consoles,Gaming,Nintendo,45300.0,5,43035.0,1,43035.0,31626.47,11408.53,26.51,Mumbai,West,Online,EMI,No,Student,False
ORD-10277,2024-07-05,July,Q3,Cameras,Imaging,Nikon,33400.0,30,23380.0,2,46760.0,37212.46,9547.54,20.42,Kolkata,East,Online,UPI,No,Enterprise,False
